"SCED.Time.Stamp","HSL","Telemetered.Resource.Status"
"11/2/2019 14:00",6.1,"ON"
"11/2/2019 14:15",1.8,"ON"
"11/2/2019 14:30",0.1,"ON"
"11/2/2019 14:45",0.1,"ON"
"11/2/2019 15:00",0.1,"ON"
"11/2/2019 15:15",0.1,"ON"
"11/2/2019 15:30",0.1,"ON"
"11/2/2019 15:45",0.1,"ON"
"11/2/2019 16:00",0.1,"ON"
"11/2/2019 16:15",0.1,"ON"
"11/2/2019 16:30",0.1,"ON"
"11/2/2019 16:45",0.1,"ON"
"11/2/2019 17:00",0.1,"ON"
"11/2/2019 17:15",0.1,"ON"
"11/2/2019 17:30",0.1,"ON"
"11/2/2019 17:45",0.1,"ON"
"11/2/2019 18:00",0.1,"ON"
"11/2/2019 18:15",0.1,"ON"
"11/2/2019 18:30",0.1,"ON"
"11/2/2019 18:45",2.8,"ON"
"11/2/2019 19:00",3,"ON"
"11/2/2019 19:15",3.6,"ON"
"11/2/2019 19:30",3.4,"ON"
"11/2/2019 19:45",3.5,"ON"
"11/2/2019 20:00",3.5,"ON"
"11/2/2019 20:15",2.3,"ON"
"11/2/2019 20:30",2.5,"ON"
"11/2/2019 20:45",2.9,"ON"
"11/2/2019 21:00",3.1,"ON"
"11/2/2019 21:15",5.5,"ON"
"11/2/2019 21:30",7.7,"ON"
"11/2/2019 21:45",6.4,"ON"
"11/2/2019 22:00",9.2,"ON"
"11/2/2019 22:15",13.3,"ON"
"11/2/2019 22:30",14.8,"ON"
"11/2/2019 22:45",11.5,"ON"
"11/2/2019 23:00",13.2,"ON"
"11/2/2019 23:15",17.4,"ON"
"11/2/2019 23:30",19.7,"ON"
"11/2/2019 23:45",31.2,"ON"
"11/3/2019 0:00",33.5,"ON"
"11/3/2019 0:15",39.1,"ON"
"11/3/2019 0:30",42.3,"ON"
"11/3/2019 0:45",42.6,"ON"
"11/3/2019 1:00",102.2,"ON"
"11/3/2019 1:15",48.1,"ON"
"11/3/2019 1:30",105.2,"ON"
"11/3/2019 1:45",91,"ON"
"11/3/2019 2:00",107.4,"ON"
"11/3/2019 2:15",112.2,"ON"
"11/3/2019 2:30",118.4,"ON"
"11/3/2019 2:45",101.3,"ON"
"11/3/2019 3:00",102.4,"ON"
"11/3/2019 3:15",116.8,"ON"
"11/3/2019 3:30",111.2,"ON"
"11/3/2019 3:45",95.7,"ON"
"11/3/2019 4:00",82.6,"ON"
"11/3/2019 4:15",81,"ON"
"11/3/2019 4:30",85,"ON"
"11/3/2019 4:45",89.9,"ON"
"11/3/2019 5:00",86.9,"ON"
"11/3/2019 5:15",82.8,"ON"
"11/3/2019 5:30",107.3,"ON"
"11/3/2019 5:45",104.6,"ON"
"11/3/2019 6:00",99,"ON"
"11/3/2019 6:15",101.6,"ON"
"11/3/2019 6:30",101.9,"ON"
"11/3/2019 6:45",122.8,"ON"
"11/3/2019 7:00",134.9,"ON"
"11/3/2019 7:15",140.3,"ON"
"11/3/2019 7:30",152.1,"ON"
"11/3/2019 7:45",157.7,"ON"
"11/3/2019 8:00",157.8,"ON"
"11/3/2019 8:15",154,"ON"
"11/3/2019 8:30",140,"ON"
"11/3/2019 8:45",139.5,"ON"
"11/3/2019 9:00",142.2,"ON"
"11/3/2019 9:15",139.6,"ON"
"11/3/2019 9:30",155.4,"ON"
"11/3/2019 9:45",156.8,"ON"
"11/3/2019 10:00",152.4,"ON"
"11/3/2019 10:15",155.3,"ON"
"11/3/2019 10:30",156.3,"ON"
"11/3/2019 10:45",157,"ON"
"11/3/2019 11:00",154.7,"ON"
"11/3/2019 11:15",148.1,"ON"
"11/3/2019 11:30",143.9,"ON"
"11/3/2019 11:45",142.9,"ON"
"11/3/2019 12:00",141,"ON"
"11/3/2019 12:15",132.5,"ON"
"11/3/2019 12:30",118.4,"ON"
"11/3/2019 12:45",111.1,"ON"
"11/3/2019 13:00",107.9,"ON"
"11/3/2019 13:15",109.6,"ON"
"11/3/2019 13:30",89.6,"ON"
"11/3/2019 13:45",84.8,"ON"
"11/3/2019 14:00",83.9,"ON"
"11/3/2019 14:15",81.1,"ON"
"11/3/2019 14:30",89.3,"ON"
"11/3/2019 14:45",81.4,"ON"
"11/3/2019 15:00",95.9,"ON"
"11/3/2019 15:15",68,"ON"
"11/3/2019 15:30",77.3,"ON"
"11/3/2019 15:45",73,"ON"
"11/3/2019 16:00",84.1,"ON"
"11/3/2019 16:15",91.2,"ON"
"11/3/2019 16:30",87,"ON"
"11/3/2019 16:45",76.4,"ON"
"11/3/2019 17:00",76.1,"ON"
"11/3/2019 17:15",73.5,"ON"
"11/3/2019 17:30",83.2,"ON"
"11/3/2019 17:45",91.7,"ON"
"11/3/2019 18:00",92.4,"ON"
"11/3/2019 18:15",104,"ON"
"11/3/2019 18:30",111.3,"ON"
"11/3/2019 18:45",126.6,"ON"
"11/3/2019 19:00",122.2,"ON"
"11/3/2019 19:15",127.7,"ON"
"11/3/2019 19:30",119.3,"ON"
"11/3/2019 19:45",138.4,"ON"
"11/3/2019 20:00",144.3,"ON"
"11/3/2019 20:15",145.5,"ON"
"11/3/2019 20:30",133.2,"ON"
"11/3/2019 20:45",142.5,"ON"
"11/3/2019 21:00",142.9,"ON"
"11/3/2019 21:15",138.8,"ON"
"11/3/2019 21:30",132,"ON"
"11/3/2019 21:45",127.9,"ON"
"11/3/2019 22:00",132.5,"ON"
"11/3/2019 22:15",126.9,"ON"
"11/3/2019 22:30",123.6,"ON"
"11/3/2019 22:45",120.4,"ON"
"11/3/2019 23:00",114.1,"ON"
"11/3/2019 23:15",118.3,"ON"
"11/3/2019 23:30",122.6,"ON"
"11/3/2019 23:45",126.8,"ON"
"11/4/2019 0:00",134.1,"ON"
"11/4/2019 0:15",133.7,"ON"
"11/4/2019 0:30",137.4,"ON"
"11/4/2019 0:45",133.4,"ON"
"11/4/2019 1:00",140.4,"ON"
"11/4/2019 1:15",135,"ON"
"11/4/2019 1:30",124.7,"ON"
"11/4/2019 1:45",128.3,"ON"
